bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher23158,The Age of Access: The New Culture of Hypercapitalism  Where All of Life Is a Paid-For Experience,Jeremy Rifkin/Ralph Fowler,3.82,1585420824,9781585420827,eng,320,228,12,3/5/2001,"Tarcher"
22128,Patriots (The Coming Collapse),James Wesley, Rawles,3.63,156384155X,9781563841552,eng,342,38,4,1/15/1999,Huntington House Publishers
8881,Planet of the Apes: The Fall,William T. Quick,2.92,0060086203,9780060086206,eng,288,53,2,6/4/2002,HarperEntertainment
10826,Charlotte's Web,E.B. White/Garth Williams,4.17,0061228745,9780061228742,eng,179,7,1,11/1/2006,HarperEntertainment
11130,The Chronicles of Narnia CD Box Set,C.S. Lewis/Kenneth Branagh,4.26,0694524751,9780694524754,eng,31,202,24,10/26/2004,HarperFestival
22337,The Neil Gaiman Audio Collection,Neil Gaiman,4.24,0060732989,9780060732981,eng,1,1666,208,8/31/2004,HarperFestival
864,The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,3.86,0060887966,9780060887964,eng,192,920,76,5/2/2006,HarperOne
1425,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,0062513346,9780062513342,en-US,212,1204,79,9/28/1996,HarperOne
1427,The Zahir,Paulo Coelho/Margaret Jull Costa,3.57,0060832819,9780060832810,eng,336,58917,2575,7/3/2006,HarperOne
1429,The Fifth Mountain,Paulo Coelho/Clifford E. Landers,3.62,0060930136,9780060930134,en-US,256,1415,68,4/26/2000,HarperOne
6980,The Dance of the Dissident Daughter: A Woman's Journey from Christian Tradition to the Sacred Feminine,Sue Monk Kidd,3.95,0061144908,9780061144905,en-US,253,572,70,12/26/1996,HarperOne
7803,The Legacy of Luna: The Story of a Tree  a Woman  and the Struggle to Save the Redwoods,Julia Butterfly Hill,3.95,0062516590,9780062516596,eng,262,1844,220,4/3/2001,HarperOne
9544,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,4.04,0062507540,9780062507549,eng,118,2685,182,6/9/2009,HarperOne
9551,Shadow of the Almighty: The Life and Testament of Jim Elliot,Elisabeth Elliot,4.40,006062213X,9780060622138,eng,272,6946,182,9/29/2009,HarperOne
10285,The World's Religions,Huston Smith,4.07,0062508113,9780062508119,eng,416,8741,306,9/13/1991,HarperOne
11137,Mere Christianity,C.S. Lewis/Kathleen Norris,4.32,0060652926,9780060652920,eng,227,7665,664,4/21/2015,HarperOne
13470,Think on These Things,Jiddu Krishnamurti/D. Rajagopal,4.36,0060916095,9780060916091,eng,258,2509,137,10/11/1989,HarperOne
17334,The Complete C.S. Lewis Signature Classics,C.S. Lewis,4.61,0061208493,9780061208492,eng,746,925,40,2/6/2007,HarperOne
24617,A Manual for Living,Epictetus/Sharon Lebell,4.23,0062511114,9780062511119,eng,96,171,14,6/23/1994,HarperOne
24711,The Dance of the Dissident Daughter,Sue Monk Kidd,3.95,006064589X,9780060645892,eng,256,5645,603,8/20/2002,HarperOne
27310,Muhammad: A Biography of the Prophet,Karen Armstrong,4.15,0062508865,9780062508867,eng,304,4978,258,9/10/1993,HarperOne
30317,Embracing the Love of God: The Path and Promise of Christian Life,James Brian Smith/Richard J. Foster,4.26,0060667419,9780060667412,eng,192,63,8,6/28/1995,HarperOne
40531,Meeting Jesus Again for the First Time: The Historical Jesus and the Heart of Contemporary Faith,Marcus J. Borg,4.12,0060609176,9780060609177,en-US,160,4272,260,4/7/2015,HarperOne
32627,Everville (Book of the Art #2),Clive Barker,4.03,0060933151,9780060933159,eng,697,8829,157,11/3/1999,HarperPerennial
5129,Brave New World,Aldous Huxley,3.99,0060929871,9780060929879,eng,288,1247221,20014,9/1/1998,HarperPerennial / Perennial Classics
18630,The Player of Games (Culture  #2),Iain M. Banks,4.27,0061053562,9780061053566,eng,293,46139,1648,2/1/1997,HarperPrism
14566,Echo,Francesca Lia Block,3.87,0064407446,9780064407441,eng,215,4894,235,8/6/2001,HarperTeen
23222,Valentine Princess (The Princess Diaries  #7.75),Meg Cabot,3.67,0060847182,9780060847180,eng,96,9517,219,12/12/2006,HarperTeen
39936,After,Francine Prose,3.49,0060080833,9780060080839,eng,352,1782,268,5/11/2004,HarperTeen
44325,I Was a Teenage Fairy,Francesca Lia Block,3.82,0064408620,9780064408622,eng,192,6599,236,5/3/2000,HarperTeen
44331,Witch Baby (Weetzie Bat  #2),Francesca Lia Block,4.18,0064470652,9780064470650,eng,128,3576,110,1/1/1992,HarperTeen
44350,Beautiful Boys (Weetzie Bat  #4-5),Francesca Lia Block,4.43,0060594357,9780060594350,en-US,304,413,5,7/6/2004,HarperTeen
44537,Kissing the Witch: Old Tales in New Skins,Emma Donoghue,3.89,0064407721,9780064407724,eng,228,6097,592,2/27/1999,HarperTeen
23218,Missing You (1-800-Where-R-You  #5),Meg Cabot,4.17,0060874309,9780060874308,eng,268,11056,366,12/26/2006,HarperTempest
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,3.77,0060589469,9780060589462,eng,540,166046,6446,4/25/2006,HarperTorch
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.20,0060833181,9780060833183,en-US,464,1567,65,3/28/2006,HarperTorch
2442,Witches Abroad (Discworld  #12; Witches #3),Terry Pratchett,4.22,0061020613,9780061020612,eng,374,58408,1272,7/30/2002,HarperTorch
3978,A Winter Haunting (Seasons of Horror  #2),Dan Simmons,3.60,0380817160,9780380817160,eng,371,6253,488,12/31/2002,HarperTorch
4326,End Game (Dreamland  #8),Dale Brown/Jim DeFelice,4.02,0060094427,9780060094423,eng,432,327,7,10/31/2006,HarperTorch
6855,Smitten (Elsie Hawkins #2),Janet Evanovich,3.67,0060598875,9780060598877,eng,234,11968,387,7/25/2006,HarperTorch
21718,Blindsighted (Grant County  #1),Karin Slaughter,4.09,0380820889,9780380820887,eng,418,53996,2171,10/1/2002,HarperTorch
27690,Touch Not the Cat,Mary  Stewart,3.91,0060823720,9780060823726,eng,372,5029,282,11/29/2005,HarperTorch
27694,This Rough Magic,Mary  Stewart,4.05,0060747471,9780060747473,eng,373,5153,327,11/30/2004,HarperTorch
27696,Airs Above the Ground,Mary  Stewart,4.05,006074748X,9780060747480,eng,384,4615,255,11/30/2004,HarperTorch
29164,Guardians of the Lost (Sovereign Stone  #2),Margaret Weis/Tracy Hickman,3.78,0061020583,9780061020582,eng,652,1248,21,9/3/2002,HarperTorch
30260,A Fistful of Charms (The Hollows  #4),Kim Harrison,4.29,0060788194,9780060788193,eng,510,47773,1109,6/27/2006,HarperTorch
30263,Every Which Way But Dead (The Hollows  #3),Kim Harrison,4.29,006057299X,9780060572990,eng,501,60083,1213,6/28/2005,HarperTorch
34506,The Light Fantastic (Discworld  #2; Rincewind #2),Terry Pratchett,3.97,0061020702,9780061020704,eng,277,91479,2031,2/2/2000,HarperTorch
39501,The Burglar Who Thought He Was Bogart (Bernie Rhodenbarr  #7),Lawrence Block,3.89,0060872799,9780060872793,en-US,400,2134,99,10/31/2006,HarperTorch
39506,The Burglar Who Liked to Quote Kipling (Bernie Rhodenbarr  #3),Lawrence Block,3.83,0060731257,9780060731250,eng,304,2473,138,3/1/2005,HarperTorch
42513,We Were Soldiers Once ... and Young (Ia Drang - the Battle That Changed the War in Vietnam),Harold G. Moore/Joseph L. Galloway,4.31,0060506989,9780060506988,eng,535,166,24,2/5/2002,HarperTorch
43058,Barracuda 945 (Admiral Arnold Morgan  #6),Patrick Robinson,3.97,0060086637,9780060086633,eng,498,1119,27,6/29/2004,HarperTorch
4006,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,0722533942,9780722533949,eng,243,16483,685,9/6/1999,HarperTorch (an imprint of HarperCollins Publishers)
7890,Betsy's Wedding (Betsy-Tacy  #10),Maud Hart Lovelace/Vera Neville,4.31,0064405443,9780064405447,en-US,260,4169,155,3/31/1996,HarperTrophy
7901,Betsy Was a Junior (Betsy-Tacy  #7),Maud Hart Lovelace/Vera Neville,4.17,0064405478,9780064405478,en-US,320,4839,126,3/31/1995,HarperTrophy
7906,Emily of Deep Valley (Deep Valley  #2),Maud Hart Lovelace/Vera Neville,4.23,0064408582,9780064408585,eng,304,2722,151,12/31/2000,HarperTrophy
8218,Down to the Bonny Glen (Little House: The Martha Years  #3),Melissa Wiley/Renée Graef,4.15,0064407144,9780064407144,eng,321,1480,39,5/8/2001,HarperTrophy
8252,Farmer Boy (Little House  #2),Laura Ingalls Wilder/Garth Williams,4.07,0060885386,9780060885380,eng,357,45778,1286,1/1/2007,HarperTrophy
8296,The First Four Years  (Little House  #9),Laura Ingalls Wilder/Garth Williams,3.89,0060885459,9780060885458,eng,126,28259,533,1/2/2007,HarperTrophy
8322,Little House on the Prairie (Little House  #3),Laura Ingalls Wilder/Garth Williams,4.19,0060885394,9780060885397,eng,309,635,30,1/1/2007,HarperTrophy
8337,Little House in the Big Woods (Little House  #1),Laura Ingalls Wilder/Garth Williams,4.18,0060885378,9780060885373,eng,198,201840,3463,1/1/2007,HarperTrophy
15595,The Midwife's Apprentice,Karen Cushman,3.72,006440630X,9780064406307,eng,128,36039,1585,8/16/1996,HarperTrophy
19448,All-American Girl (All-American Girl  #1),Meg Cabot,3.74,0064472779,9780064472777,eng,398,59683,1728,7/22/2003,HarperTrophy
24137,Catherine  Called Birdy,Karen Cushman,3.71,0060739428,9780060739423,eng,224,33557,1280,6/1/2004,HarperTrophy
34288,The Time of the Ghost,Diana Wynne Jones,3.66,0064473546,9780064473545,eng,291,2122,123,1/1/1981,HarperTrophy
28674,Grand Conspiracy (Wars of Light & Shadow #5; Arc 3 - Alliance of Light  #2),Janny Wurts,4.11,0007102224,9780007102228,eng,614,1416,20,11/5/2007,HarperVoyager
30118,A Light in the Attic,Shel Silverstein,4.34,0060513063,9780060513061,eng,176,349247,2567,10/7/2002,Harpercollins Childrens Books
39201,Getting a Grip on the Basics: Building a Firm Foundation for the Victorious Christian Life,Beth A. Jones,4.67,1577948262,9781577948261,eng,124,9,0,5/1/2006,Harrison House
13215,Life Doesn't Frighten Me,Maya Angelou/Jean-Michel Basquiat/Sara Jane Boyers,4.41,1556702884,9781556702884,eng,32,1246,164,2/6/1996,Harry N. Abrams
13806,The Thousandfold Thought (The Prince of Nothing  #3),R. Scott Bakker,3.93,158567883X,9781585678839,eng,560,8716,228,1/30/2007,Harry N. Abrams
16384,Spring Fever,P.G. Wodehouse,4.05,158567575X,9781585675753,eng,276,483,31,10/21/2004,Harry N. Abrams
16392,Thank You  Jeeves (Jeeves  #5),P.G. Wodehouse,4.24,1585674346,9781585674343,eng,263,5700,308,9/15/2003,Harry N. Abrams
16394,Much Obliged  Jeeves,P.G. Wodehouse,4.23,1585675261,9781585675265,eng,208,701,64,4/12/2004,Harry N. Abrams
16401,The Luck of the Bodkins,P.G. Wodehouse,4.08,1585673366,9781585673360,eng,358,1290,88,10/23/2002,Harry N. Abrams
18018,Jill the Reckless,P.G. Wodehouse,4.02,1585676608,9781585676606,eng,290,666,82,4/7/2005,Harry N. Abrams
18021,P.G. Wodehouse in His Own Words,P.G. Wodehouse/Tony Ring/Barry Day,4.07,1585673935,9781585673933,eng,320,48,6,4/28/2003,Harry N. Abrams
18025,Something Fresh (Blandings Castle  #1),P.G. Wodehouse,4.16,1585676586,9781585676583,eng,284,5311,391,4/7/2005,Harry N. Abrams
18029,Ring for Jeeves (Jeeves  #10),P.G. Wodehouse,4.01,1585675245,9781585675241,eng,208,2785,183,4/12/2004,Harry N. Abrams
18039,Blandings Castle (Blandings Castle  #3),P.G. Wodehouse,4.18,1585673382,9781585673384,eng,301,1370,70,10/23/2002,Harry N. Abrams
18042,Laughing Gas,P.G. Wodehouse,3.89,1585672327,9781585672325,eng,286,1723,129,1/1/2002,Harry N. Abrams
18053,Meet Mr. Mulliner,P.G. Wodehouse,4.06,1585672750,9781585672752,eng,203,1224,89,5/13/2002,Harry N. Abrams
18067,Cocktail Time,P.G. Wodehouse,4.13,1585675741,9781585675746,eng,304,648,51,10/21/2004,Harry N. Abrams
18077,Piccadilly Jim,P.G. Wodehouse,4.02,1585676160,9781585676163,eng,302,2673,184,10/21/2004,Harry N. Abrams
24888,The Boy Who Couldn't Die,William Sleator,3.68,0810987902,9780810987906,eng,161,1683,247,4/1/2005,Harry N. Abrams
33876,On the Road to Tara,Aljean Harmetz,4.00,0810936844,9780810936843,eng,224,29,2,9/1/1996,Harry N. Abrams
34177,The Visual Arts: A History,Hugh Honour/John Fleming,3.85,0810935937,9780810935938,eng,960,0,0,12/1/2002,Harry N. Abrams
35415,Creating the Worlds of Star Wars: 365 Days,John Knoll/J.W. Rinzler,4.13,0810959364,9780810959361,eng,744,87,10,10/1/2005,Harry N. Abrams
35547,The Beatles: 365 Days,Simon Wells,4.18,0810959119,9780810959118,eng,744,99,12,11/1/2005,Harry N. Abrams
41782,Goth-Icky: A Macabre Menagerie of Morbid Monstrosities,Michael J. Nelson/Charles S. Anderson Design Company/Pop Ink,3.65,0810957892,9780810957893,eng,176,147,11,9/1/2005,Harry N. Abrams
42688,Hemingway vs. Fitzgerald,Scott Donaldson,3.85,1585671266,9781585671267,eng,352,185,19,12/1/2001,Harry N. Abrams
44735,The Elements of Typographic Style,Robert Bringhurst,4.24,0881792063,9780881792065,en-US,352,7564,206,9/27/2004,Hartley & Marks Publishers
34504,Wyrd Sisters (Discworld  #6; Witches #2),Terry Pratchett,4.13,0061020664,9780061020667,eng,265,72785,1911,2/6/2001,Hartorch
18172,Hardball: Are You Playing to Play or Playing to Win?,George Stalk Jr./Rob Lachenauer/Robert Lachenauer/John  Butman,3.49,1591391679,9781591391678,eng,192,84,9,10/1/2004,Harvard Business Review Press
27541,Financial Intelligence: A Manager's Guide to Knowing What the Numbers Really Mean,Karen Berman/Joe Knight/John  Case,4.12,1591397642,9781591397649,eng,272,1870,92,1/1/2006,Harvard Business Review Press
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul  Kirk,3.94,155832125X,9781558321250,eng,272,55,0,12/3/1997,Harvard Common Press
10416,Not Your Mother's Slow Cooker Cookbook,Beth Hensperger/Julie Kaufmann,3.78,1558322450,9781558322455,en-US,520,5695,87,12/21/2004,Harvard Common Press
1440,History of the Peloponnesian War: Bk. 1-2,Thucydides/C.F. Smith,4.32,0674991206,9780674991200,mul,496,208,7,1/1/1919,Harvard University Press
1444,History of the Peloponnesian War: Bk. 5-6,Thucydides/C.F. Smith,4.35,0674991222,9780674991224,mul,400,38,0,1/1/1921,Harvard University Press
1725,The Art of Love and Other Poems,Ovid/J.H. Mozley/G.P. Goold,4.02,0674992555,9780674992559,eng,400,98,5,1/1/1929,Harvard University Press
1729,Metamorphoses: Volume 2  Books IX-XV,Ovid/Frank Justus Miller,4.52,0674990471,9780674990470,eng,499,61,4,1/1/1985,Harvard University Press
2473,The Shield. Catalogue of Women. Other Fragments. (Hesiod II),Hesiod/Glenn W. Most,4.03,0674996232,9780674996236,eng,434,33,1,3/1/2007,Harvard University Press
5599,Ethics and the Limits of Philosophy,Bernard Williams,4.06,067426858X,9780674268586,en-US,230,556,20,3/15/1986,Harvard University Press
11617,The Life of Emily Dickinson,Richard B. Sewall,4.29,0674530802,9780674530805,eng,821,315,20,7/15/1998,Harvard University Press
12078,Wittgenstein on Rules and Private Language: An Elementary Exposition,Saul A. Kripke,4.01,0674954017,9780674954014,eng,160,877,27,7/15/1984,Harvard University Press
12590,One Writer's Beginnings,Eudora Welty,4.06,0674639278,9780674639270,eng,104,2717,232,7/21/1998,Harvard University Press
12919,Virgil  Vol 2: Aeneid Books 7-12  Appendix Vergiliana,Virgil/G.P. Goold,4.40,0674995864,9780674995864,mul,590,583,5,1/1/2001,Harvard University Press
13275,Poetics of Music in the Form of Six Lessons,Igor Stravinsky/George Seferis/Arthur Knodel/Ingolf Dahl,4.11,0674678567,9780674678569,eng,160,988,31,2/26/1970,Harvard University Press
13336,Olympian Odes. Pythian Odes,Pindar/William H. Race,4.09,0674995643,9780674995642,mul,416,59,5,4/15/1997,Harvard University Press
19193,Seamus Heaney,Helen Vendler,4.07,0674002059,9780674002050,eng,208,61,10,3/1/2000,Harvard University Press
24459,On Duties (De Officiis),Marcus Tullius Cicero/Walter Miller,3.96,0674990331,9780674990333,eng,448,111,11,1/1/1913,Harvard University Press
25692,Agricola / Germania / Dialogue on Oratory,Tacitus/Maurice Hutton/Robert Maxwell Ogilvie/E.H. Warmington/William Peterson/Michael Winterbottom,3.95,0674990390,9780674990395,mul,384,87,7,1/1/1914,Harvard University Press
26384,Scripta Minora: Hiero/Agesilaus/Constitution of the Lacedaemonians/Ways & Means/Cavalry Commander/Art of Horsemanship/On Hunting/Constitution of the Athenians,Xenophon/Edgar C. Marchant/G.W. Bowersock,4.00,0674992024,9780674992023,en-US,576,19,2,1/1/1925,Harvard University Press
28836,The Principles of Psychology: Vols 1-2 (Works of William James),William  James/Frederick Burkhardt/Rand B. Evans/Gerald Eugene Myers,4.18,0674705599,9780674705593,eng,1376,3,1,12/1/1981,Harvard University Press
33931,Time's Arrow  Time's Cycle: Myth and Metaphor in the Discovery of Geological Time,Stephen Jay Gould,3.92,0674891996,9780674891999,eng,240,321,19,1/1/1988,Harvard University Press
35592,Magic Circles: The Beatles in Dream and History,Devin McKinney,3.88,067401636X,9780674016361,eng,432,56,6,10/18/2004,Harvard University Press
37405,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,4.24,0674673778,9780674673779,eng,110,3738,241,5/1/1992,Harvard University Press
37858,Sources of the Self: The Making of the Modern Identity,Charles Taylor,4.20,0674824261,9780674824263,eng,624,1355,54,3/1/1992,Harvard University Press
38123,Sex and Reason,Richard A. Posner,3.91,0674802802,9780674802803,eng,458,76,13,1/1/1992,Harvard University Press
13414,Ancilla to the Pre-Socratic Philosophers,Kathleen Banks Freeman/Hermann Alexander Diels,4.25,0674035011,9780674035010,eng,172,46,7,8/8/2003,Harvard University Press (Cambridge)
27574,A Tale of Love and Darkness,Amos Oz/Nicholas de Lange,4.22,015603252X,9780156032520,eng,560,5325,520,11/1/2005,Harvest / Harcourt
21230,Stormie: A Story of Forgiveness and Healing,Stormie Omartian,4.40,1565078322,9781565078321,eng,192,430,44,9/1/1997,Harvest House Publishers
27590,Simple Acts of Faith: Heartwarming Stories of One Life Touching Another,Margaret Feinberg/Norman Rockwell,4.36,0736910735,9780736910736,en-US,48,14,3,7/1/2003,Harvest House Publishers
31371,Becoming a Woman of Beauty and Strength: Esther,Elizabeth George,4.27,0736904891,9780736904896,eng,160,80,14,1/1/2001,Harvest House Publishers
31378,A Woman's High Calling Growth and Study Guide,Elizabeth George,4.15,0736904948,9780736904940,eng,160,13,1,8/15/2001,Harvest House Publishers
31384,Loving God with All Your Mind,Elizabeth George,4.43,0736913823,9780736913829,en-US,304,1488,77,1/1/2005,Harvest House Publishers
31389,Life Management for Busy Woman: Growth and Study Guide,Elizabeth George,4.53,0736910190,9780736910194,en-GB,166,14,1,7/1/2002,Harvest House Publishers
42604,Men Are Like Waffles  Women Are Like Spaghetti,Bill Farrel/Pam Farrel,3.88,0736904867,9780736904865,eng,253,952,117,1/1/2001,Harvest House Publishers
28859,The Gospel According to Jesus Christ,José Saramago/Giovanni Pontiero,4.29,186046095X,9781860460951,eng,341,13919,526,12/26/1999,Harvill Press
18808,Dostoevsky,Richard Freeborn,3.76,1904341276,9781904341277,eng,183,55,6,10/1/2005,Haus Publishing
22286,Clown Girl,Monica Drake/Chuck Palahniuk,3.39,0976631156,9780976631156,eng,297,6015,327,1/4/2007,Hawthorne Books
6414,Mother God: The Feminine Principle to Our Creator,Sylvia Browne,4.05,1401903096,9781401903091,en-US,128,469,30,2/1/2004,Hay House
6937,You Can Have What You Want: Proven Strategies for Inner and Outer Success,Michael Neill,4.14,1401911838,9781401911836,en-US,240,21,1,10/15/2006,Hay House
19795,Power vs. Force,David R. Hawkins,4.20,1561709336,9781561709335,en-US,341,7167,376,3/5/2002,Hay House
30085,The Power of Infinite Love & Gratitude: An Evolutionary Journey to Awakening Your Spirit,Darren R. Weissman,4.11,1401917178,9781401917173,eng,298,62,14,2/1/2007,Hay House
7861,No One Is Illegal: Fighting Racism and State Violence on the U.S.-Mexico Border,Justin Akers Chacón/Mike  Davis,4.08,1931859353,9781931859356,eng,240,237,22,4/1/2006,Haymarket Books
36681,Drop The Rock: Removing Character Defects - Steps Six and Seven,Bill Pittman/Todd W. Hall/Sara S./Todd W.,4.44,1592851614,9781592851614,en-US,132,955,41,2/11/2005,Hazelden Publishing
13144,Roses Are Red (Alex Cross  #6),James Patterson,4.04,0747266999,9780747266990,eng,421,220,19,6/25/2001,Headline
32121,Last Rights (Francis Hancock #1),Barbara Nadel,3.53,0755321367,9780755321360,eng,352,132,15,1/2/2006,Headline
32124,Deep Waters (Cetin Ikmen  #4),Barbara Nadel,3.99,0747267197,9780747267195,eng,448,301,24,7/1/2002,Headline
45041,Mansfield Park,Jane Austen,3.86,0755331478,9780755331475,eng,454,142,18,5/15/2006,Headline
20895,Death Ship of Dartmouth (Knights Templar  #21),Michael Jecks,4.06,0755323017,9780755323012,eng,352,7,1,6/1/2006,Headline Book Publishing
21838,The Brotherhood of the Rose (Mortalis  #1),David Morrell,4.14,0747238901,9780747238904,eng,416,5422,163,7/16/1992,Headline Book Publishing
32453,The Servants of Twilight,Leigh Nichols/Dean Koontz,3.83,0747236380,9780747236382,eng,499,15666,209,5/16/1991,Headline Feature
40347,Hard Eight (Stephanie Plum  #8),Janet Evanovich,4.17,0747267626,9780747267621,eng,339,155,13,6/23/2003,Headline Review
41993,Kiss,Jill Mansell,3.68,0747268460,9780747268468,eng,512,1587,67,9/7/2000,Headline Review
41996,Two's Company,Jill Mansell,3.61,0747267448,9780747267447,eng,448,1462,53,10/27/2003,Headline Review
42002,Millie's Fling,Jill Mansell,3.75,0747264864,9780747264866,en-GB,512,8052,463,8/16/2001,Headline Review
42007,Head Over Heels,Jill Mansell,3.72,0747257361,9780747257363,en-US,448,3286,128,6/10/1999,Headline Review
43636,Atlantic Shift,Emily Barr,3.31,0755301943,9780755301942,eng,406,138,12,3/14/2005,Headline Review
41111,Walking the World in Wonder: A Children's Herbal,Ellen Evert Hopman/Steven Foster,4.29,0892818786,9780892818785,eng,160,52,4,10/1/2000,Healing Arts Press
32884,Intimate Communion: Awakening Your Sexual Essence,David Deida/Lorrie Bortner,3.99,155874374X,9781558743748,eng,270,265,26,11/1/1995,Health Communications
2743,The Lost Boy (Dave Pelzer #2),Dave Pelzer,4.10,1558745157,9781558745155,eng,331,52028,2513,8/1/1997,Health Communications Inc
18374,Flowers for Algernon,Daniel Keyes,4.12,0435123432,9780435123437,en-US,218,190,21,3/31/1989,Heinemann
131,The Power of One: The Solo Play for Playwrights  Actors  and Directors,Louis E. Catron,3.67,0325001537,9780325001531,eng,240,10,0,2/7/2000,Heinemann Drama
28278,When Rain Clouds Gather,Bessie Head,3.84,0435909614,9780435909611,eng,185,1063,86,6/5/1996,Heinemann Educational Books
30913,Time to Learn: How to Create High Schools That Serve All Students,George H. Wood/Theodore R. Sizer,3.50,0325008086,9780325008080,en-US,216,8,2,8/1/2005,Heinemann Educational Books
5104,The Handmaid's Tale,Margaret Atwood,4.11,0435124099,9780435124090,en-GB,308,529,59,9/1/2009,Heinemann Library
10006,Oracle Night,Paul Auster,3.78,0965913228,9780965913225,eng,245,9941,462,12/2/2003,Henry Holt
34268,Peter Pan,J.M. Barrie/Michael Hague,4.08,0805072454,9780805072457,eng,176,213538,5609,10/1/2003,Henry Holt and Co.
15846,Theories of Relativity,Barbara Haworth-Attard,3.91,0805077901,9780805077902,eng,240,760,75,9/1/2005,Henry Holt and Co. (BYR)
39106,Rosa,Nikki Giovanni/Bryan Collier,4.35,0805071067,9780805071061,en-US,40,6097,635,10/1/2005,Henry Holt and Co. (BYR)
11406,A Door of Hope,Jan Frank,3.97,0898401879,9780898401875,eng,197,28,3,4/1/1987,Here's Life Publishers
24605,On Wine and Hashish,Charles Baudelaire/Andrew Brown/Margaret Drabble,3.93,1843910179,9781843910176,eng,88,751,17,9/1/2002,Hesperus Press
15948,Weg der Träume,Nicholas Sparks/Maja Ueberle-Pfaff,4.03,3453861906,9783453861909,ger,352,8,2,4/1/2003,Heyne
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,3.95,0972018417,9780972018418,eng,405,814,51,11/26/2003,High Point Media
1007,Think and Grow Rich,Napoleon Hill,4.18,1932429239,9781932429237,eng,368,48,9,8/7/2004,High Roads Media
3585,Sherlock Holmes: A Baker Street Dozen,Arthur Conan Doyle/John Gielgud/Ralph Richardson/Orson Welles,3.96,1598870297,9781598870299,eng,6,18,4,4/20/2006,HighBridge Company
10172,Wigfield: The Can-Do Town That Just May Not,Amy Sedaris/Stephen Colbert/Paul Dinello,3.58,1565117727,9781565117723,eng,5,81,19,5/19/2004,Highbridge Audio
11166,Dawn (The Night Trilogy  #2),Elie Wiesel/Frances Frenaye,3.87,0809037726,9780809037728,eng,81,12576,975,3/21/2006,Hill & Wang
11168,Day (The Night Trilogy  #3),Elie Wiesel/Anne Borchardt,3.84,0809023091,9780809023097,eng,109,7332,465,3/21/2006,Hill and Wang
23057,Camera Lucida: Reflections on Photography,Roland Barthes/Richard Howard,3.97,0795000375,9780795000379,eng,119,75,5,6/1/2001,Hill and Wang
25002,Writing Degree Zero,Roland Barthes/Annette Lavers/Colin Smith/Susan Sontag,3.88,0809013843,9780809013845,eng,96,19,0,5/1/1977,Hill and Wang
31080,Malcolm X: A Graphic Biography,Andrew Helfer/Randy DuBurke,3.66,0809095041,9780809095049,eng,112,601,106,11/14/2006,Hill and Wang
37534,The Weimar Republic: The Crisis of Classical Modernity,Detlev J.K. Peukert/Richard Deveson,3.84,0809015560,9780809015566,eng,360,198,11,9/1/1993,Hill and Wang
17488,Five on a Treasure Island (Famous Five  #1),Enid Blyton,4.09,0340796146,9780340796146,eng,256,19173,658,6/14/2001,Hodder
14336,Stranger In A Strange Land,Robert A. Heinlein,3.92,0340837950,9780340837955,eng,672,561,48,3/14/2005,Hodder & Stoughton
14867,The Pact,Jodi Picoult,4.01,0340838035,9780340838037,en-GB,480,988,115,7/18/2005,Hodder & Stoughton
22549,The Dark Tower (The Dark Tower #7),Stephen King,4.28,0340827211,9780340827215,eng,686,362,40,9/21/2004,Hodder & Stoughton
38044,Sh�?gun (Asian Saga  #1),James Clavell,4.39,0340766166,9780340766163,eng,1152,4902,299,12/2/1999,Hodder & Stoughton
42934,Escape: The Love Story from Whirlwind,James Clavell,3.63,0340654163,9780340654163,eng,584,276,14,7/1/1999,Hodder & Stoughton
5420,'Salem's Lot,Stephen King,4.02,0340770538,9780340770535,eng,586,25,6,10/6/2010,Hodder & Stoughton Ltd
20250,The Battle Of Corrin (Legends of Dune  #3),Brian Herbert/Kevin J. Anderson,3.74,0340823372,9780340823378,eng,624,59,2,9/1/2004,Hodder & Stoughton Ltd
24273,Skellig: The Play,David Almond,3.61,0340854332,9780340854334,eng,128,42,3,11/13/2003,Hodder Children's Books
27005,The Eyre Affair (Thursday Next  #1),Jasper Fforde,3.91,034073356X,9780340733561,eng,373,3689,566,7/19/2001,Hodder and Stoughton
26216,Patrick: Patron Saint of Ireland,Tomie dePaola,4.08,0823410773,9780823410774,en-US,30,89,5,1/1/1992,Holiday House
43072,A Picture Book of Anne Frank,David A. Adler/Karen Ritz,4.18,0823410781,9780823410781,en-US,32,217,70,1/1/1993,Holiday House
38056,Crime Partners,Donald Goines,4.20,0870678817,9780870678813,eng,159,474,21,11/1/2000,Holloway House
